,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Opportunity Unique Identifier,Bridge Name,Bridge Opportunity: Country,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Current crossing method,Current crossing method URL,Notes on social information,Width of River During Flooding (m),High water line URL,Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
10,Cote d'Ivoire,1042876,Ardjoumakro,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Bledie,4.859994,-6.998704,,,No,0,2,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6UycQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6UycQAF,Président Gsc  bledie,13,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6UyNQAV,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",11/7/22,achilleyaoyao taroworks,POINT (-6.998704 4.859994)
11,Cote d'Ivoire,1042872,Bledie,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Bledie,4.872372,-7.000259,,,No,0,5,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6UsmQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6UsmQAF,,13,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6UtGQAV,Clinique ou centre de santé - Clinic or Health Center;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",11/7/22,achilleyaoyao taroworks,POINT (-7.000259 4.872372)
12,Cote d'Ivoire,1043160,Kouassi kra carrefour,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Bledie,4.856711,-6.977585,,,No,0,0,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6uZXQAZ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6uZXQAZ,Président Gsc,14,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6uZcQAJ,Clinique ou centre de santé - Clinic or Health Center;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access",11/11/22,achilleyaoyao taroworks,POINT (-6.977585 4.856711)
13,Cote d'Ivoire,1043280,Djikla 1,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Djikla,4.689941,-6.953835,,,No,0,0,60,60,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrWw3QAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrWw3QAF,Charge des réunions du GSC wouhasso,86,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrWvoQAF,Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",11/18/22,achilleyaoyao taroworks,POINT (-6.953835 4.689941)
14,Cote d'Ivoire,1043638,Oueoulo,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Oueoulo,4.657333,-7.083664,,,Yes,0,0,3,2,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsVK3QAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVK3QAN,Secrétaire chargé du suivi des travaux du GSC de oueoulo,40,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVJFQA3,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",12/2/22,achilleyaoyao taroworks,POINT (-7.083664 4.657333)
15,Cote d'Ivoire,1043640,Oulibio,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Oueoulo,4.648018,-7.078966,,,Yes,0,0,120,120,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsVXBQA3"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVXBQA3,Secrétaire chargé du suivi des travaux,28,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVYEQA3,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",12/2/22,achilleyaoyao taroworks,POINT (-7.078966 4.648018)
16,Cote d'Ivoire,1043639,Oulibio,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Wouhasso,4.655098,-7.084709,,,Yes,0,0,120,120,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsVMGQA3"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVMGQA3,Secrétaire chargé du suivi des travaux du GSC de oueoulo,26,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVMzQAN,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",12/2/22,achilleyaoyao taroworks,POINT (-7.084709 4.655098)
17,Cote d'Ivoire,1043258,Congodjan wate,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Adjamene,4.800409,-6.85029,,,No,2,Des difficultés à traverser sur une longue période,365,4,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrKK8QAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKK8QAN,Président du GSC,50,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKKcQAN,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary;Collège ou Université - University,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/16/22,achilleyaoyao taroworks,POINT (-6.85029 4.800409)
18,Cote d'Ivoire,1043636,Mossikro,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Wouhasso,4.687584,-6.919484,,,No,0,0,15,15,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsVE1QAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVE1QAN,Secrétaire chargé de l?information et de la communication du GSC de wouhasso,21,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVF4QAN,Hôpital - Hospital,,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court)",12/2/22,achilleyaoyao taroworks,POINT (-6.919484 4.687584)
19,Cote d'Ivoire,1043478,Vincentkro 2,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Heremakono,4.870246,-7.095178,,,No,0,0,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ls0mAQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0mAQAR,Secrétaire chargé de l'information du GSC de bledie,20,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0mKQAR,Clinique ou centre de santé - Clinic or Health Center;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",11/24/22,achilleyaoyao taroworks,POINT (-7.095178 4.870246)
20,Cote d'Ivoire,1043472,Vincenkro,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Heremakono,4.871388,-7.089433,,,No,0,1,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ls0hjQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0hjQAB,Secrétaire chargé à l?informations du GSC de bledie,17,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0hZQAR,Clinique ou centre de santé - Clinic or Health Center;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access",11/24/22,achilleyaoyao taroworks,POINT (-7.089433 4.871388)
21,Cote d'Ivoire,1043476,Tagalogo,Cote d'Ivoire,San Pedro,San-Pédro,Dogbo,Heremakono,4.855157,-7.085248,,,No,0,0,3,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ls0k9QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0k9QAB,Secrétaire Gsc  chargé de la communication et de l?information,20,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls0kiQAB,Hôpital - Hospital,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase",11/24/22,achilleyaoyao taroworks,POINT (-7.085248 4.855157)
22,Cote d'Ivoire,1043279,Djikla 2,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Djikla,4.689798,-6.954209,,,No,0,0,60,60,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrWv5QAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrWv5QAF,Secrétaire chargé des réunions du GSC de wouhasso,35,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrWvKQAV,Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;Achat des unités ou de données - Airtime or data purchase",11/18/22,achilleyaoyao taroworks,POINT (-6.954209 4.689798)
23,Cote d'Ivoire,1043666,Grand djoro,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Oueoulo,4.611137,-7.066458,,,Yes,0,0,120,120,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsW0uQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsW0uQAF,Secrétaire chargé du suivi des travaux du GSC de oueoulo,26,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVscQAF,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access",12/2/22,achilleyaoyao taroworks,POINT (-7.066458 4.611137)
24,Cote d'Ivoire,1043662,Grand djoro,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Oueoulo,4.601564,-7.061125,,,No,0,4,120,,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsW7OQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsW7OQAV,Secrétaire chargé du suivi des travaux du GSC de oueoulo,95,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsWBQQA3,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access",12/2/22,achilleyaoyao taroworks,POINT (-7.061125 4.601564)
25,Cote d'Ivoire,1043203,Loukoukro  campement,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Adjamene,4.759453,-6.858535,,,Yes,0,Bloqué temporellement à des périodes de l'année,60,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6z1rQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6z1rQAB,Membres de la communauté,105,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6z2VQAR,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital,École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly),"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/14/22,achilleyaoyao taroworks,POINT (-6.858535 4.759453)
26,Cote d'Ivoire,1043251,Quartier hevea,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Adjamene,4.773155,-6.842782,,,No,0,"Pas trop d,incident",90,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrKF3QAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKF3QAN,Président de Gsc,45,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKEeQAN,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary;Collège ou Université - University,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Opportunités d'emploi - Employment opportunities,"accès à l'internet - Internet access;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/16/22,achilleyaoyao taroworks,POINT (-6.842782 4.773155)
27,Cote d'Ivoire,1043254,Quartier mosquet,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Adjamene,4.767304,-6.840091,,,No,0,Pas d?incident majeur,365,1,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrKHnQAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKHnQAN,Président Gsc,70,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrKHYQA3,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary;Collège ou Université - University,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/16/22,achilleyaoyao taroworks,POINT (-6.840091 4.767304)
28,Cote d'Ivoire,1043644,Oulibio,Cote d'Ivoire,San Pedro,San-Pédro,Grand bereby,Oueoulo,4.625654,-7.068141,,,Yes,0,0,120,120,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsVkIQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsVkIQAV,Secrétaire chargé du suivi des travaux du GSC de oueoulo,72,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsViLQAV,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Marché journalier - Market (daily);Marché hebdomadaire - Market (weekly);Marché mensuel - Market (Monthly);Feme - Farms;Usine ou Installation de transformation agricole - Factory or processing facilities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;accès à l'internet - Internet access",12/2/22,achilleyaoyao taroworks,POINT (-7.068141 4.625654)
