,Niveau,Dren,IEP,Region,Departemen,Sou_pref,Commune,Localite,Nat_loc,Nom_Etab,CoordX,CoordY,Statut,Fonctionne,Regime_eta,Milieu,Ordre_ense,Type_conf,Ecole_pt_e,Ecole_elec,Localite_e,Eligi_cart,Coges,TCP1,TFCP1,TCP2,TFCP2,TCE1,TFCE1,TCE2,TFCE2,TCM1,TFCM1,TCM2,TFCM2,Aire_total,Aire_inf_3,Aire__3_5,Aire_sup_5,Aire,Densite,CE2_18_19,CM1_18_19,CM2_18_19,CM1_19_20,CM2_19_20,CM2_20_21,Dens_class,densite_pr,Clas_prj_d,Ponde,geometry
184,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPC ALKITABOU WA SOUN NA,794390,542921,Privé,Ouverte,Mixte,2,0,0,1,1,1,2,1,93,45,88,43,66,29,70,28,43,18,20,4,380,380,0,0,380,4.840764,63.170538,62.51642,42.343309,57.66993,60.375532,57.049138,3,0.726741,1,20,POINT (128856.77730000019 543265.0614)
185,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,KONANKRO,Un village,EPP KONANKRO,766857,543120,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,16,7,5,0,8,1,11,8,8,3,10,7,58,50,3,5,53,0.675159,11.015343,9.056263,7.006744,12.085653,7.931864,13.679924,1,0.174266,1,20,POINT (101303.01850000024 543711.3560000006)
186,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPP MOUSSADOUGOU 1,794768,543125,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,64,29,72,35,75,33,83,36,46,17,69,29,409,359,50,0,409,5.210191,63.631586,68.333618,40.288777,52.387668,59.84952,45.883372,3,0.584502,1,23,POINT (129236.83029999956 543465.7898999993)
187,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPP MOUSSADOUGOU 2,794764,543164,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,25,32,13,66,35,64,28,50,25,50,20,320,320,0,0,320,4.076433,65.092344,59.02013,51.465527,60.783683,59.1832,61.590636,3,0.784594,1,23,POINT (129233.17789999954 543504.8486000001)
188,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,SOTO,Un village,EPP SOTO,663908,543309,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,27,46,22,32,14,55,24,39,15,29,13,243,243,0,0,243,3.095541,31.633691,48.834519,38.189651,29.638043,46.940843,30.187639,3,0.384556,1,23,POINT (-1839.4210000000894 544826.7292)
189,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPV SAINT JEAN MOUSSADOUGOU,794187,543380,Privé,Ouverte,Mixte,2,0,-1,1,2,2,2,1,99,40,110,64,142,73,92,42,94,41,83,40,620,620,0,0,620,7.898089,120.475803,75.743287,82.329241,99.187319,66.339227,86.872518,3,1.106656,1,21,POINT (128657.7762000002 543726.1557)
190,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,KWADIOKOUMAN,Un campement,EPP KWADIOKOUMAN,729097,543555,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,32,17,35,15,26,14,21,11,15,7,21,7,150,134,16,0,150,1.910828,27.824368,21.730736,17.559591,27.514645,24.164208,29.491995,3,0.375694,1,23,POINT (63495.67970000021 544486.3646000009)
191,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPP MOUSSADOUGOU UNICEF,794714,543644,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,53,27,62,32,80,35,41,26,39,19,37,13,312,312,0,0,312,3.974522,76.329639,40.084308,42.221426,69.578224,42.649138,68.830966,3,0.876828,1,23,POINT (129187.45849999972 543985.5789000001)
192,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,MOUSSADOUGOU,Un village,EPP CAMO,794308,543984,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,28,58,29,49,23,61,36,50,25,34,15,310,295,15,0,310,3.949045,41.572636,50.221093,43.792149,34.22661,43.985792,29.977136,3,0.381874,1,23,POINT (128784.27419999987 544329.4276)
193,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,SINIMOAGAKRO,Un campement,EC SINIMOAGAKRO,758267,543988,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,17,6,21,9,14,5,15,9,9,2,7,2,83,83,0,0,83,1.057325,11.877896,12.349449,7.882587,9.779031,10.816178,8.564896,1,0.109107,1,20,POINT (92711.22979999986 544657.5396999996)
194,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,LOMOUROUKRO,Un campement,EPP LOMOUROUKRO,738907,544611,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,12,5,13,5,15,6,3,3,7,1,13,6,63,57,6,0,63,0.802548,16.441809,5.023756,9.122218,16.471152,7.408988,17.828054,1,0.227109,1,23,POINT (73330.76350000035 545455.7068000007)
195,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,DESSAMBA,Un village,EPP DESSAMBA,706638,545219,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,61,23,76,39,37,15,30,7,25,10,15,6,244,200,44,0,244,3.10828,42.538058,34.137101,32.560769,44.022708,40.968088,49.230722,3,0.627143,1,23,POINT (41010.03980000038 546355.8846000005)
196,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,PETIT ZENOULA,Un campement,EPP PETIT ZENOULA,764393,545229,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,23,14,33,17,21,10,35,14,25,12,27,5,164,90,74,0,164,2.089172,24.607226,33.367926,26.318021,25.609647,34.470469,28.601231,3,0.364347,1,23,POINT (98855.36980000045 545844.7760000005)
197,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,JEAN BAPTISTEKRO,Un campement,EPP JEAN BAPTISTKRO,751528,545236,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,19,10,15,7,10,7,17,7,17,9,6,0,84,20,24,40,44,0.56051,15.787075,17.993399,21.782365,18.652068,20.756631,22.787092,1,0.290281,1,23,POINT (85975.09740000032 545967.7967000008)
198,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,WATTE,Un village,EPP WATTE SAN PEDRO,746580,545339,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,41,25,37,18,46,22,90,53,43,14,99,47,356,346,10,0,356,4.535032,39.027373,74.096694,37.661248,32.131103,64.89707,28.141801,3,0.358494,1,23,POINT (81021.40130000003 546115.5691999998)
199,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,WATTE,Un village,EPP WATTE UNICEF,746611,545374,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,25,11,40,22,38,20,0,0,0,0,0,0,103,103,0,0,103,1.312102,32.240004,0.0,0.0,26.543085,0.0,23.247575,2,0.296148,1,23,POINT (81052.75989999995 546150.3377999999)
200,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BLAHOU,Un village,EPP BLAHOU 3,771012,545415,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,56,25,54,27,63,33,50,20,25,17,19,7,267,213,54,0,267,3.401274,54.603616,41.16483,22.676418,45.777724,36.155417,40.951331,3,0.521673,1,23,POINT (105482.87339999992 545971.2854999993)
201,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BLAHOU,Un village,EPP BLAHOU 1,771055,545418,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,30,54,29,58,22,54,28,32,15,29,14,285,269,16,0,285,3.630573,50.36151,45.013205,29.067434,42.346859,40.129367,38.088148,3,0.485199,1,23,POINT (105525.94240000006 545973.9005999994)
202,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BLAHOU,Un village,EPP BLAHOU 2,771005,545429,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,69,29,55,20,44,24,54,25,44,23,39,19,305,282,23,0,305,3.88535,38.355494,45.013205,38.537091,32.37093,39.994048,29.239419,3,0.372477,1,23,POINT (105475.99280000012 545985.3622999992)
203,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,OUMAROU CISSEKRO,Un campement,EPP CISSEKRO,781921,545792,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,26,15,23,9,22,11,30,15,23,10,25,8,149,89,45,15,134,1.707006,28.530536,30.583895,26.387136,31.181655,33.63582,36.092545,3,0.459778,1,23,POINT (116404.94730000012 546250.2271999996)
204,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,ANCIEN-DOGBO,Un campement,EPP ANCIEN-DOGBO,711707,545895,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,20,14,20,7,23,9,12,3,13,9,8,3,96,50,46,0,96,1.22293,22.332335,11.212011,13.336817,20.545261,11.440601,20.420171,2,0.26013,1,23,POINT (46095.27170000039 546987.4362000003)
205,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,BELEM 1,Un campement,EPP BELEM 1,734294,545910,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,86,32,92,42,74,30,69,37,48,26,45,21,414,339,75,0,414,5.273885,70.85475,64.24699,49.453726,64.91981,64.866376,64.733213,3,0.824627,1,23,POINT (68722.36010000017 546798.3377)
206,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,MAGNERI,Un village,EPP MAGNERI,725800,546357,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,67,29,94,43,66,21,73,37,58,32,60,30,418,414,4,0,418,5.324841,64.195502,65.874611,55.741068,59.34375,64.261887,59.489497,3,0.757828,1,23,POINT (60218.36479999963 547322.8564999998)
207,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,PETIT BOUAKE,Un campement,EPP PETIT BOUAKE,752918,547114,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,30,13,32,14,25,12,32,15,25,8,21,5,165,71,56,38,127,1.617834,26.207224,29.787659,23.846933,25.52379,29.874237,26.896664,3,0.342633,1,23,POINT (87383.85250000004 547835.6546)
208,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GRAND-BEREBY,-1,KOUAMEKRO,Un village,EPP KOUAMEKRO,777271,547235,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,22,11,25,14,22,15,25,17,17,8,16,8,127,50,57,20,107,1.363057,21.099553,23.469395,18.400876,19.428676,23.973859,19.571754,2,0.249322,1,20,POINT (111764.10039999988 547736.4386)
209,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,HANNIE,Un quartier (Ville),EPP KOUAMEKRO,777271,547235,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,50,24,41,24,17,7,19,8,26,11,27,14,180,180,0,0,180,2.292994,17.88241,17.863389,26.543578,17.437372,18.41425,18.417559,3,0.234619,1,23,POINT (111764.10039999988 547736.4386)
210,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,YASSOAKRO,Un campement,EPP YASSOAKRO,671233,547245,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,54,24,41,17,35,16,21,6,12,6,19,9,182,182,0,0,182,2.318471,35.588279,19.509982,13.891604,33.751476,19.805663,34.4814,3,0.439254,1,20,POINT (5540.831699999981 548707.0710000005)
211,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,DJAHAKRO,Un village,EPP DJAHAKRO,786957,547388,Public,Ouverte,Mixte,2,-1,-1,1,2,1,2,2,28,12,20,5,26,11,27,13,23,13,19,5,143,143,0,0,143,1.821656,25.774442,22.229008,20.144389,23.871101,19.469121,23.627,3,0.300981,1,23,POINT (121459.16779999994 547801.9382000007)
212,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,KANGAKRO,Un campement,EPP KANGAKRO 1,780053,547835,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,12,7,15,11,13,8,12,6,11,3,9,7,72,63,9,0,72,0.917197,15.513689,11.545124,16.787421,16.156901,12.750681,17.966201,1,0.228869,1,23,POINT (114553.89580000006 548311.7695000004)
213,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,TABOKE,Un village,EPP TABOKE,748781,548152,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,46,27,49,25,40,16,33,15,34,14,39,13,241,241,0,0,241,3.070064,33.936846,27.168788,29.778662,27.94009,23.795592,24.471132,3,0.311734,1,23,POINT (83250.84140000027 548912.4901)
214,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,WATINOMA,Un campement,EPP WATINOMA,677213,548264,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,38,12,46,22,34,13,16,7,26,9,15,2,175,175,0,0,175,2.229299,31.280607,13.394821,23.422204,27.514798,12.044154,25.946417,3,0.330528,1,20,POINT (11545.478600000031 549674.3939999994)
215,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,BOFLAPLA,Un village,EPP BOFLAPLA,789120,549082,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,14,7,13,5,11,4,8,4,8,1,8,4,62,62,0,0,62,0.789809,11.895041,8.251938,8.047202,11.806426,9.071367,12.64575,1,0.161092,1,23,POINT (123639.01960000023 549477.5193000007)
216,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,AMIDOUKRO,Un village,EPP AMIDOUKRO,736321,549330,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,24,7,22,7,28,14,22,12,12,5,15,8,123,110,7,6,117,1.490446,37.464675,28.105916,21.044753,41.735796,36.238351,49.238491,2,0.627242,1,20,POINT (70783.52680000011 550205.3209000006)
217,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BROUKRO,Un village,EPP BROUKRO,783878,549340,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,30,15,25,12,20,7,23,15,26,13,27,10,151,99,22,30,121,1.541401,22.733841,21.711764,26.41352,23.138691,22.337456,25.234201,3,0.321455,1,23,POINT (118395.58440000005 549783.2841999996)
218,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,GRAND-BEREBY,-1,BROUKRO,Un campement,EC BROUKRO,783878,549340,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,24,11,18,8,21,13,25,12,16,5,19,7,123,123,0,0,123,1.566879,22.81354,20.582415,14.013488,22.347571,18.026964,23.230441,3,0.295929,1,20,POINT (118395.58440000005 549783.2841999996)
219,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GBAPET CHANTIER,Un village,EPP UAI GBAPET,665384,549804,Public,Ouverte,Mixte,2,-1,-1,2,2,1,2,2,53,27,69,28,45,21,47,21,36,12,57,29,307,251,56,0,307,3.910828,45.994296,43.136447,39.333782,43.936556,43.352037,45.432712,3,0.578761,1,24,POINT (-300.5229000002146 551326.1026000008)
220,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GBAPET,Un village,EPP GBAPET 1,667220,550126,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,31,15,54,24,25,14,28,13,21,11,23,8,182,182,0,0,182,2.318471,27.104067,23.052305,18.392703,26.519866,20.190199,27.541187,3,0.350843,1,23,POINT (1543.3790999995545 551632.2311000004)
221,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GBAPET,Un campement,EPP GBAPET 2,667254,550135,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,31,19,50,26,42,22,41,19,33,10,45,25,242,242,0,0,242,3.082803,43.833394,39.751195,37.226482,42.604354,42.049483,44.940539,3,0.572491,1,20,POINT (1577.5526000000536 551640.9452)
222,PRIMAIRE,SAN-PEDRO,SAN-PEDRO,SAN PEDRO,SAN PEDRO,SAN PEDRO,0,GAI-CARREFOUR,Un village,EPP GAI-CARREFOUR,740845,550150,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,71,33,71,41,67,30,30,16,25,11,25,16,289,137,142,10,279,3.55414,59.534745,27.47484,23.456762,51.242743,27.114368,47.562984,3,0.605898,1,23,POINT (75321.82039999962 550985.4058999997)
223,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,GBAPET,Un village,EC GBAPET VILLAGE,666849,550357,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,42,15,23,11,22,10,24,8,24,10,21,8,156,156,0,0,156,1.987261,18.665265,19.759118,21.020232,15.367049,17.305885,13.459122,3,0.171454,1,20,POINT (1173.4877000004053 551867.2378000002)
224,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,BELEM 2,Un village,EPP BELEM 2,731363,550411,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,30,18,42,25,40,17,56,23,32,15,59,17,259,259,0,0,259,3.299363,44.058358,54.321398,38.431555,44.407408,57.359526,48.510913,3,0.617973,1,23,POINT (65827.48639999982 551333.1567000002)
225,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,BLAISEKRO,Un village,EPP BLAISEKRO,781609,550766,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,27,14,30,14,19,7,25,13,28,12,22,10,151,151,0,0,151,1.923567,16.120002,20.582415,24.523604,13.271543,18.026964,11.623788,3,0.148074,1,23,POINT (116137.77369999979 551231.0276999995)
226,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,GNEPASSO,Un village,EPP GNEPASSO,714940,550786,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,30,38,13,40,19,20,7,13,8,10,5,179,179,0,0,179,2.280255,43.673997,25.793097,18.799222,43.940007,33.123269,48.044232,3,0.612028,1,23,POINT (49378.91500000004 551858.5106000006)
227,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SCAF,Un village,EPP SCAF,759226,550984,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,108,38,63,29,73,29,55,31,59,31,28,12,386,380,6,0,386,4.917197,61.934744,45.281313,51.674736,50.990664,39.65932,44.659815,3,0.568915,1,23,POINT (93734.70639999956 551653.1012999993)
228,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,FAHE,Un village,EPP FAHE,761380,551269,Public,Ouverte,Mixte,2,-1,-1,2,1,2,2,2,41,20,41,18,41,20,47,23,42,20,38,24,250,250,0,0,250,3.184713,38.372638,41.58192,38.346092,34.472301,39.583864,33.558643,3,0.427499,1,25,POINT (95893.78529999964 551918.7972999997)
229,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,FAHE,Un village,EPP FAHE 2,761380,551269,Public,Ouverte,Mixte,2,-1,-1,2,1,2,2,2,47,24,40,18,47,20,0,0,0,0,0,0,134,134,0,0,134,1.707006,40.900757,0.0,0.0,34.40479,0.0,30.883446,3,0.39342,1,25,POINT (95893.78529999964 551918.7972999997)
230,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,OUSMANEDOUGOU,Un campement,EPP OUSMANEDOUGOU,723384,551371,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,40,19,25,12,29,11,28,12,26,10,27,8,175,175,0,0,175,2.229299,27.422862,26.494473,23.812376,24.970532,26.871519,24.802412,3,0.315954,1,23,POINT (57843.7126000002 552367.5412000008)
231,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,MATHIEUKRO,Un village,EPP MATHIEUKRO,777438,551677,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,29,14,29,15,33,19,36,21,11,3,24,12,162,162,0,0,162,2.063694,30.816547,31.41528,11.585132,27.579601,29.591132,26.691,3,0.340013,1,23,POINT (111971.59119999968 552180.7916000001)
232,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,MATHIEUKRO,Un campement,EPP MATHIEUKRO,777438,551677,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,24,30,16,17,9,7,6,8,3,4,1,108,108,0,0,108,1.375796,17.241808,7.650717,8.697488,16.415894,8.857185,16.936409,2,0.21575,1,23,POINT (111971.59119999968 552180.7916000001)
233,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,16,40,14,35,14,55,23,31,14,30,5,105,105,0,0,105,1.33758,29.950981,45.836501,27.151133,24.903022,40.715127,22.136015,2,0.281988,1,23,POINT (104960.7109000003 552421.8615000006)
234,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,16,40,14,35,14,55,23,31,14,30,5,105,105,0,0,105,1.33758,29.950981,45.836501,27.151133,24.903022,40.715127,22.136015,2,0.281988,1,23,POINT (104960.7109000003 552421.8615000006)
235,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,16,40,14,35,14,55,23,31,14,30,5,105,105,0,0,105,1.33758,29.950981,45.836501,27.151133,24.903022,40.715127,22.136015,2,0.281988,1,23,POINT (104960.7109000003 552421.8615000006)
236,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,16,40,14,35,14,55,23,31,14,30,5,105,105,0,0,105,1.33758,29.950981,45.836501,27.151133,24.903022,40.715127,22.136015,2,0.281988,1,23,POINT (104960.7109000003 552421.8615000006)
237,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,37,18,38,16,30,13,0,0,0,0,0,0,233,233,0,0,233,2.968153,28.655645,1.776603,2.471088,26.074788,3.699964,25.663165,3,0.326919,1,23,POINT (104960.7109000003 552421.8615000006)
238,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,37,18,38,16,30,13,0,0,0,0,0,0,233,233,0,0,233,2.968153,28.655645,1.776603,2.471088,26.074788,3.699964,25.663165,3,0.326919,1,23,POINT (104960.7109000003 552421.8615000006)
239,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,37,18,38,16,30,13,0,0,0,0,0,0,233,233,0,0,233,2.968153,28.655645,1.776603,2.471088,26.074788,3.699964,25.663165,3,0.326919,1,23,POINT (104960.7109000003 552421.8615000006)
240,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUREDOUGOU,Un village,EPP TOUREDOUGOU,770432,551854,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,37,18,38,16,30,13,0,0,0,0,0,0,233,233,0,0,233,2.968153,28.655645,1.776603,2.471088,26.074788,3.699964,25.663165,3,0.326919,1,23,POINT (104960.7109000003 552421.8615000006)
241,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,LASSINABANGO,Un campement,EPP LASSINABANGO,787164,552188,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,40,16,24,10,32,14,14,9,18,6,16,5,144,144,0,0,144,1.834395,34.58046,17.078036,20.967464,34.388626,21.32976,37.019512,3,0.471586,1,23,POINT (121709.9271999998 552603.4708999991)
242,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,GRABO,0,CAMPEMENT,Un campement,EC PETIT GBAPET,664294,553611,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,18,9,9,2,12,3,12,2,8,2,16,8,75,75,0,0,75,0.955414,18.765121,15.431443,12.729263,22.190664,19.955262,27.188845,1,0.346355,1,20,POINT (-1358.6699000000954 555153.4609999992)
243,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GOLIKRO,Un village,EPP GOLIKRO,766248,553789,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,19,12,12,7,23,14,11,2,13,7,12,7,90,59,31,0,90,1.146497,28.097754,14.163996,18.669165,29.824871,18.592517,33.791759,2,0.430468,1,23,POINT (100790.13389999978 554397.0765000004)
244,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,ADAMADOUGOU,Un campement,EC ADAMADOUGOU,669390,553940,Communautaire,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,30,11,18,5,22,9,15,4,17,5,16,8,118,118,0,0,118,1.503185,19.562108,13.23775,16.450018,16.843971,12.708447,15.655247,2,0.19943,1,20,POINT (3754.0832000002265 555436.5570999999)
